Site,Species,Plot,Position,Tag_ID,Population,GreenhouseID,Clone,Endo
LAF,ELVI,3,3,2546,JLP,110-2A-13D,AL,1
LAF,ELVI,3,4,2547,PALM,218D,AA,1
LAF,ELVI,3,5,2548,SHS,106-36A-33A,AH,1
LAF,ELVI,3,6,2549,PALM,220D,AX,1
LAF,ELVI,3,7,2550,PALM,A5,NA,0
LAF,ELVI,3,8,2551,JLP,110-2a-13-c,AB,1
LAF,ELVI,3,9,2552,HUNT,F8,NA,0
LAF,ELVI,3,10,2553,RL5,D20,NA,1
LAF,ELVI,3,11,D_LE3_11,PALM,218B,AA,1
LAF,ELVI,3,12,2554,PALM,A42,NA,0
LAF,ELVI,3,13,2555,PALM,B2,NA,1
LAF,ELVI,3,14,2556,RL5,D8,NA,0
LAF,ELVI,3,15,2557,PALM,A12,NA,1
LAF,ELVI,4,1,D_LE4_1,PALM,B4,NA,0
LAF,ELVI,4,2,D_LE4_2,PALM,A23,NA,0
LAF,ELVI,4,3,D_LE4_3,PALM,A22,NA,0
LAF,ELVI,4,4,2543,PALM,A8,NA,0
LAF,ELVI,4,5,D_LE4_5,PALM,B26,NA,0
LAF,ELVI,4,6,D_LE4_6,JLP,110-5A-1I,NA,0
LAF,ELVI,4,7,2536,RL5,C10,NA,0
LAF,ELVI,4,8,D_LE4_8,JLP,110-5A-1D,NA,0
LAF,ELVI,4,9,D_LE4_9,RL5,C14,NA,1
LAF,ELVI,4,10,2537,PALM,218D,AB,1
LAF,ELVI,4,11,2538,JLP,110-2a-13-c,AA,1
LAF,ELVI,4,12,2542,HUNT,F11,NA,0
LAF,ELVI,4,13,2539,PALM,A19,NA,0
LAF,ELVI,4,14,2540,PALM,B18,NA,0
LAF,ELVI,4,15,2541,JLP,110-5A-3C,NA,0
LAF,ELVI,5,1,D_LE5_1,JLP,110-2a-13-c,AC,1
LAF,ELVI,5,2,D_LE5_2,PALM,225,AA,1
LAF,ELVI,5,3,D_LE5_3,PALM,226,AA,1
LAF,ELVI,5,4,2638,PALM,A20,AA,1
LAF,ELVI,5,5,2639,PALM,228C,AI,1
LAF,ELVI,5,6,2640,PALM,102-B,AA,0
LAF,ELVI,5,7,D_LE5_7,RL5,C44,NA,0
LAF,ELVI,5,8,2641,RL5,D24,NA,1
LAF,ELVI,5,9,2642,JLP,110-5A-1B,NA,0
LAF,ELVI,5,10,2643,PALM,220D,AV,1
LAF,ELVI,5,11,2644,JLP,109-19A-25,AJ,1
LAF,ELVI,5,12,2645,PALM,110-5A-8,AI,1
LAF,ELVI,5,13,D_LE5_13,JLP,110-2A-13D,AJ,1
LAF,ELVI,5,14,D_LE5_14,SHS,106-150A-4B,AB,1
LAF,ELVI,5,15,2646,PALM,238,AD,1
LAF,ELVI,6,1,D_LE6_1,PALM,101,AJ,1
LAF,ELVI,6,2,D_LE6_2,PALM,A25,NA,0
LAF,ELVI,6,3,2630,PALM,228C,AA,1
LAF,ELVI,6,4,2631,RL5,C12,NA,1
LAF,ELVI,6,5,D_LE6_5,JLP,110-5A-1C,NA,0
LAF,ELVI,6,6,D_LE6_6,PALM,A3,NA,0
LAF,ELVI,6,7,2632,PALM,79,AJ,0
LAF,ELVI,6,8,2633,PALM,B25,NA,0
LAF,ELVI,6,9,2634,JLP,109-19A-25,AA,1
LAF,ELVI,6,10,D_LE6_10,RL5,C15,NA,0
LAF,ELVI,6,11,D_LE6_11,SHS,106-36A-33A,AD,1
LAF,ELVI,6,12,2635,PALM,218B,AR,1
LAF,ELVI,6,13,2636,PALM,220D,AS,1
LAF,ELVI,6,14,2637,PALM,220B,AA,1
LAF,ELVI,6,15,D_LE6_15,JLP,110-44L-10,AH,1
LAF,ELVI,7,1,2615,PALM,102-B,AF,0
LAF,ELVI,7,2,2616,JLP,110-2A-22,AF,1
LAF,ELVI,7,3,2617,JLP,110-5A-3A,NA,0
LAF,ELVI,7,4,2618,PALM,B43,NA,0
LAF,ELVI,7,5,2619,PALM,220D,AT,1
LAF,ELVI,7,6,2620,PALM,A27,AA,0
LAF,ELVI,7,7,2621,RL5,D21,NA,1
LAF,ELVI,7,8,2622,JLP,110-5A-1F,NA,0
LAF,ELVI,7,9,2623,PALM,79,AL,0
LAF,ELVI,7,10,2624,HUNT,E19,NA,1
LAF,ELVI,7,11,2625,PALM,101,AM,1
LAF,ELVI,7,12,2626,PALM,101,AC,1
LAF,ELVI,7,13,2627,PALM,B45,NA,0
LAF,ELVI,7,14,2628,PALM,B23,NA,0
LAF,ELVI,7,15,2629,RL5,D9,NA,0
LAF,ELVI,8,1,2601,PALM,A14,NA,0
LAF,ELVI,8,2,2602,PALM,B19,NA,0
LAF,ELVI,8,3,D_LE8_3,JLP,110-5A-1A,NA,0
LAF,ELVI,8,4,2603,JLP,110-5A-3D,NA,0
LAF,ELVI,8,5,2604,SHS,106-36A-33A,AI,1
LAF,ELVI,8,6,2605,PALM,A15,NA,1
LAF,ELVI,8,7,2606,PALM,B41,NA,0
LAF,ELVI,8,8,2607,RL5,D7,NA,0
LAF,ELVI,8,9,2608,PALM,79,AG,0
LAF,ELVI,8,10,2609,JLP,110-5A-1H,NA,0
LAF,ELVI,8,11,2610,JLP,110-2A-21,AA,1
LAF,ELVI,8,12,2611,PALM,A10,NA,0
LAF,ELVI,8,13,2612,PALM,102-B,AB,0
LAF,ELVI,8,14,2613,PALM,A6,NA,0
LAF,ELVI,8,15,2614,HUNT,E10,NA,0
LAF,POAU,1,1,2874,LA2,84-1L-3,CM,1
LAF,POAU,1,2,2875,SFAEF,201-15,AC,1
LAF,POAU,1,3,2876,LA2,84-1L-3,BQ,1
LAF,POAU,1,4,2877,SFAEF,872,AM,1
LAF,POAU,1,5,2878,LA7,203-4B-1B,AO,1
LAF,POAU,1,6,2879,LA1,200-24A,AA,0
LAF,POAU,1,7,2880,LA2,84-4G-4,BX,0
LAF,POAU,1,8,2881,LA2,84-5C,BK,0
LAF,POAU,1,9,2882,LA1,201-30B-6,AA,1
LAF,POAU,1,10,2883,LA7,203-4B-1B,AM,1
LAF,POAU,1,11,2884,SFAEF,1335,AQ,0
LAF,POAU,1,12,2885,LA1,200-3C-4B,AG,0
LAF,POAU,1,13,2886,SFAEF,616,BU,1
LAF,POAU,1,14,2887,SFAEF,712,AG,0
LAF,POAU,1,15,2888,LA2,84-5G-40,AK,1
LAF,POAU,2,1,2889,LA2,84-4G-4,AA,0
LAF,POAU,2,2,2890,SFAEF,616,AK,1
LAF,POAU,2,3,2891,LA2,84-1L RL2L-4,NA,1
LAF,POAU,2,4,2892,SFAEF,1328,AQ,0
LAF,POAU,2,5,2893,SFAEF,872,AA,1
LAF,POAU,2,6,2894,LA2,84-1L-3,AC,1
LAF,POAU,2,7,2895,LA2,84-4G-4,AG,0
LAF,POAU,2,8,2896,SFAEF,1245,AE,0
LAF,POAU,2,9,2897,LA1,200-24A,AE,0
LAF,POAU,2,10,2898,LA1,201-30B-6,AF,1
LAF,POAU,2,11,2899,LA1,201-29A,AE,0
LAF,POAU,2,12,2900,LA1,200-3C-4B,AU,0
LAF,POAU,2,13,2901,LA1,201-30B-6,AC,1
LAF,POAU,2,14,2902,LA2,84-5C,AX,0
LAF,POAU,2,15,2903,SFAEF,1335,BI,0
LAF,POAU,3,1,2859,LA1,201-30B-6,CD,1
LAF,POAU,3,2,2860,SFAEF,616,AO,1
LAF,POAU,3,3,2861,LA2,84-5G-41,A,1
LAF,POAU,3,4,2862,LA1,201-30B-6,CP,1
LAF,POAU,3,5,2863,LA1,200-24A,AF,0
LAF,POAU,3,6,2864,LA1,201-30B-6,AX,1
LAF,POAU,3,7,2865,LA2,84-5G-40,AI,1
LAF,POAU,3,8,2866,LA2,84-5G-41,E,1
LAF,POAU,3,9,2867,LA1,201-30B-6,CO,1
LAF,POAU,3,10,2868,LA2,84-4G-4,CJ,0
LAF,POAU,3,11,2869,LA1,201-30B-6,CN,1
LAF,POAU,3,12,2870,SFAEF,8B-18,NA,0
LAF,POAU,3,13,2871,SFAEF,872,AP,1
LAF,POAU,3,14,2872,SFAEF,616,AP,1
LAF,POAU,3,15,2873,LA2,84-5G-43,M,1
LAF,POAU,4,1,2844,LA1,201-30B-6,AW,1
LAF,POAU,4,2,2845,LA1,201-30B-6,BS,1
LAF,POAU,4,3,2846,LA2,84-5G-43,G,1
LAF,POAU,4,4,2847,LA1,200-24A,AO,0
LAF,POAU,4,5,2848,LA1,201-30B-6,BR,1
LAF,POAU,4,6,2849,LA1,201-30B-6,CE,1
LAF,POAU,4,7,2850,SFAEF,872,AO,1
LAF,POAU,4,8,2851,LA2,84-5G-41,BC,1
LAF,POAU,4,9,2852,SFAEF,616,AN,1
LAF,POAU,4,10,2853,SFAEF,8B-17,NA,0
LAF,POAU,4,11,2854,LA1,201-30B-6,CR,1
LAF,POAU,4,12,2855,LA2,84-5G-41,BB,1
LAF,POAU,4,13,2856,LA2,84-5G-40,AH,1
LAF,POAU,4,14,2857,LA2,84-4G-4,CI,0
LAF,POAU,4,15,2858,SFAEF,616,AM,1
LAF,POAU,5,1,2904,SFAEF,2,AA,1
LAF,POAU,5,2,2905,LA7,203-4B-1B,AA,1
LAF,POAU,5,3,2906,SFAEF,1328,AX,0
LAF,POAU,5,4,2907,LA2,84-5C,AF,0
LAF,POAU,5,5,2908,SFAEF,1328,AW,0
LAF,POAU,5,6,2909,LA2,84-4G-4,AC,0
LAF,POAU,5,7,2910,LA7,203-7A,AA,0
LAF,POAU,5,8,2911,LA2,84-1L-3,AA,1
LAF,POAU,5,9,2912,SFAEF,1,AC,0
LAF,POAU,5,10,2913,LA7,203-9A,AV,0
LAF,POAU,5,11,2914,LA7,203-9A,AU,0
LAF,POAU,5,12,2915,LA7,203-7A,AB,0
LAF,POAU,5,13,2916,LA2,84-5C,AE,0
LAF,POAU,5,14,2918,SFAEF,1245,AA,0
LAF,POAU,5,15,2917,LA2,84-4G-4,AB,0
LAF,POAU,6,1,2919,LA2,84-4G-4,AD,0
LAF,POAU,6,2,2920,LA2,84-5G-40,AB,1
LAF,POAU,6,3,2921,LA1,200-3C-4B,BL,0
LAF,POAU,6,4,2922,SFAEF,1245,AQ,0
LAF,POAU,6,5,2923,LA1,201-29A,AB,0
LAF,POAU,6,6,2924,LA1,201-30B-6,BD,1
LAF,POAU,6,7,2925,LA2,84-4G-4,AH,0
LAF,POAU,6,8,2926,LA2,84-1L-3,AD,1
LAF,POAU,6,9,2927,SFAEF,872,AB,1
LAF,POAU,6,10,2928,LA2,84-5C,AT,0
LAF,POAU,6,11,2929,LA1,201-30B-6,BY,1
LAF,POAU,6,12,2930,SFAEF,616,AL,1
LAF,POAU,6,13,2931,SFAEF,1335,AC,0
LAF,POAU,6,14,2932,LA1,200-24A,AF,0
LAF,POAU,6,15,2933,SFAEF,1328,AR,0
LAF,POAU,7,1,2934,LA2,84-1L-3,AB,1
LAF,POAU,7,2,2935,LA7,203-7A,AH,0
LAF,POAU,7,3,2936,SFAEF,1335,AE,0
LAF,POAU,7,4,2937,LA7,203-9A,AR,0
LAF,POAU,7,5,2938,SFAEF,1245,AC,0
LAF,POAU,7,6,2939,LA7,203-7A,AQ,0
LAF,POAU,7,7,2940,SFAEF,1328,AY,0
LAF,POAU,7,8,2941,LA2,84-5C,AM,0
LAF,POAU,7,9,2942,LA7,203-9A,AQ,0
LAF,POAU,7,10,2943,LA7,203-4B-1B,AB,1
LAF,POAU,7,11,2944,LA2,84-4G-4,AF,0
LAF,POAU,7,12,2945,SFAEF,3,AA,1
LAF,POAU,7,13,2946,SFAEF,1,AD,0
LAF,POAU,7,14,2947,LA2,84-4G-4,AE,0
LAF,POAU,7,15,2948,LA2,84-5C,AG,0
LAF,POAU,8,1,2949,LA7,203-4B-1B,AG,1
LAF,POAU,8,2,2950,LA1,200-3C-4B,BH,0
LAF,POAU,8,3,2951,SFAEF,872,AN,1
LAF,POAU,8,4,2952,LA1,200-24A,AB,0
LAF,POAU,8,5,2953,SFAEF,616,BV,1
LAF,POAU,8,6,2954,LA2,84-5G-40,AL,1
LAF,POAU,8,7,2955,SFAEF,1335,AZ,0
LAF,POAU,8,8,2956,LA2,84-5G-41,B,1
LAF,POAU,8,9,2957,LA2,84-5G-41,BG,1
LAF,POAU,8,10,2958,LA1,201-30B-6,AB,1
LAF,POAU,8,11,2959,LA7,203-4B-1B,AN,1
LAF,POAU,8,12,2960,SFAEF,712,AH,0
LAF,POAU,8,13,2961,SFAEF,201-15,AD,1
LAF,POAU,8,14,2962,LA2,84-5C,BL,0
LAF,POAU,8,15,2963,LA2,84-4G-4,BY,0
SON,AGHY,1,9,D_SA1_9,LPEF,GH-35-6,BA,1
SON,AGHY,1,8,D_SA1_8,SJC,134-6-10,NA,1
SON,AGHY,1,7,D_SA1_7,COHR,2026-08-01,AB,1
SON,AGHY,1,6,D_SA1_6,SJC,211-10-78,NA,0
SON,AGHY,1,5,D_SA1_5,COHR,215-1-15,BN,0
SON,AGHY,1,4,D_SA1_4,SJC,134-6-10,NA,1
SON,AGHY,1,3,D_SA1_3,COHR,2026-08-06,NA,1
SON,AGHY,1,2,D_SA1_2,LPEF,GH-35-1,AK,1
SON,AGHY,1,15,D_SA1_15,SJC,134-6-31,NA,1
SON,AGHY,1,14,D_SA1_14,SJC,134-6-31,NA,1
SON,AGHY,1,13,D_SA1_13,COHR,35-1-33,NA,1
SON,AGHY,1,12,D_SA1_12,COHR,1935-01-14,AB,1
SON,AGHY,1,11,D_SA1_11,LPEF,242-7-6V,AJ,0
SON,AGHY,1,10,D_SA1_10,LPEF,GH-35-8,AN,1
SON,AGHY,1,1,D_SA1_1,LPEF,GH-35-3,BL,1
SON,AGHY,2,9,D_SA2_9,SJC,211-10-48,NA,0
SON,AGHY,2,8,D_SA2_8,SJC,211-10-98,NA,0
SON,AGHY,2,7,D_SA2_7,COHR,215-1-15,BK,0
SON,AGHY,2,6,D_SA2_6,LPEF,242-7-6V,BE,0
SON,AGHY,2,5,D_SA2_5,COHR,215-2,AZ,0
SON,AGHY,2,4,D_SA2_4,SJC,134-6-25,NA,1
SON,AGHY,2,3,D_SA2_3,COHR,1935-01-30,AB,1
SON,AGHY,2,2,D_SA2_2,LPEF,242-7-6V,BL,0
SON,AGHY,2,15,D_SA2_15,SJC,211-10-78,AA,0
SON,AGHY,2,14,D_SA2_14,SJC,211-10-78,AB,0
SON,AGHY,2,13,D_SA2_13,LPEF,242-7-6U,AB,0
SON,AGHY,2,12,D_SA2_12,LPEF,GH-35-3,BV,1
SON,AGHY,2,11,D_SA2_11,COHR,215-3-45,AC,0
SON,AGHY,2,1,D_SA2_1,LPEF,242-2-32,NA,0
SON,AGHY,2,10,731_2,COHR,215-1-15,BM,0
SON,AGHY,3,9,D_SA3_9,LPEF,GH-35-3,BV,1
SON,AGHY,3,8,D_SA3_8,COHR,215-2,BA,0
SON,AGHY,3,7,D_SA3_7,COHR,215-1-15,BF,0
SON,AGHY,3,6,D_SA3_6,LPEF,242-7-6V,BC,0
SON,AGHY,3,5,D_SA3_5,LPEF,242-7-6U,AF,0
SON,AGHY,3,4,D_SA3_4,COHR,215-1-15,BE,0
SON,AGHY,3,3,D_SA3_3,SJC,211-10-188,AC,0
SON,AGHY,3,2,D_SA3_2,LPEF,242-7-6U,AD,0
SON,AGHY,3,15,D_SA3_15,SJC,242-2-25,AC,0
SON,AGHY,3,14,D_SA3_14,SJC,134-6-38,NA,1
SON,AGHY,3,13,D_SA3_13,SJC,211-10-3,AB,0
SON,AGHY,3,12,D_SA3_12,LPEF,242-7-6V,BD,0
SON,AGHY,3,11,D_SA3_11,SJC,211-10-3,AA,0
SON,AGHY,3,10,D_SA3_10,COHR,1935-06-19,AJ,1
SON,AGHY,3,1,D_SA3_1,COHR,215-1-15,BM2,0
SON,AGHY,4,9,D_SA4_9,LPEF,GH-35-3,BS,1
SON,AGHY,4,8,D_SA4_8,COHR,1935-01-27,AC,1
SON,AGHY,4,7,D_SA4_7,COHR,35-1-40,AB,1
SON,AGHY,4,6,D_SA4_6,SJC,211-10-52,NA,0
SON,AGHY,4,5,D_SA4_5,COHR,215-1-15,BL2,0
SON,AGHY,4,4,D_SA4_4,SJC,134-6-37,NA,1
SON,AGHY,4,3,D_SA4_3,LPEF,GH-35-8,AO,1
SON,AGHY,4,2,D_SA4_2,LPEF,242-7-6V,AZ,0
SON,AGHY,4,15,D_SA4_15,SJC,134-6-45,NA,1
SON,AGHY,4,14,D_SA4_14,LPEF,242-7-6V,AY,0
SON,AGHY,4,13,D_SA4_13,COHR,215-2,BC,0
SON,AGHY,4,12,D_SA4_12,LPEF,242-7-6V,AX,0
SON,AGHY,4,11,D_SA4_11,COHR,215-1-15,BO,0
SON,AGHY,4,10,D_SA4_10,SJC,210-10-57,AA,0
SON,AGHY,4,1,D_SA4_1,SJC,211-10-3,AC,0
SON,AGHY,5,9,D_SA5_9,COHR,1935-06-16,AC,1
SON,AGHY,5,8,D_SA5_8,SJC,242-2-25,NA,0
SON,AGHY,5,7,D_SA5_7,COHR,1935-06-19,AV2,1
SON,AGHY,5,6,D_SA5_6,COHR,215-3-45,AI,0
SON,AGHY,5,5,D_SA5_5,COHR,2026-08-01,AD2,1
SON,AGHY,5,4,D_SA5_4,COHR,1935-06-19,AV,1
SON,AGHY,5,3,D_SA5_3,SJC,211-10-57,AR,0
SON,AGHY,5,2,D_SA5_2,LPEF,GH-35-3,BZ,1
SON,AGHY,5,15,D_SA5_15,LPEF,242-7-6V,AP,0
SON,AGHY,5,14,D_SA5_14,COHR,1935-06-15,NA,1
SON,AGHY,5,13,D_SA5_13,LPEF,242-7-6V,AQ,0
SON,AGHY,5,12,D_SA5_12,LPEF,GH-35-1,BA,1
SON,AGHY,5,11,D_SA5_11,LPEF,GH-35-8,AB,1
SON,AGHY,5,10,D_SA5_10,COHR,215-1-15,BV,0
SON,AGHY,5,1,D_SA5_1,COHR,2026-08-01,AD,1
SON,AGHY,6,9,D_SA6_9,COHR,215-1-15,BP,0
SON,AGHY,6,8,D_SA6_8,SJC,134-6-36,NA,1
SON,AGHY,6,7,D_SA6_7,COHR,1935-06-19,AC,1
SON,AGHY,6,6,D_SA6_6,LPEF,GH-35-3,BX,1
SON,AGHY,6,5,D_SA6_5,LPEF,GH-35-1,AC2,1
SON,AGHY,6,4,D_SA6_4,LPEF,GH-35-8,AV,1
SON,AGHY,6,3,D_SA6_3,SJC,211-10-44,NA,0
SON,AGHY,6,2,D_SA6_2,LPEF,GH-35-1,AL,1
SON,AGHY,6,15,D_SA6_15,COHR,1935-06-19,AL,1
SON,AGHY,6,14,D_SA6_14,LPEF,242-7-6V,AS,0
SON,AGHY,6,13,D_SA6_13,COHR,2026-08-06,AA2,1
SON,AGHY,6,12,D_SA6_12,LPEF,GH-35-6,AN,1
SON,AGHY,6,11,D_SA6_11,LPEF,GH-35-8,AV2,1
SON,AGHY,6,10,D_SA6_10,COHR,2026-08-06,AA,1
SON,AGHY,6,1,D_SA6_1,COHR,2026-08-01,AC,1
SON,AGHY,7,9,D_SA7_9,LPEF,GH-35-1,AS2,1
SON,AGHY,7,8,D_SA7_8,COHR,215-1-15,BX,0
SON,AGHY,7,7,D_SA7_7,LPEF,242-7-6U,AE,0
SON,AGHY,7,6,D_SA7_6,SJC,134-6-44,NA,1
SON,AGHY,7,5,D_SA7_5,COHR,1935-06-19,AK,1
SON,AGHY,7,4,D_SA7_4,COHR,1935-06-16,AB,1
SON,AGHY,7,3,D_SA7_3,LPEF,GH-35-3,CA,1
SON,AGHY,7,2,D_SA7_2,LPEF,GH-35-1,AS,1
SON,AGHY,7,15,D_SA7_15,LPEF,242-7-6V,AW,0
SON,AGHY,7,14,D_SA7_14,SJC,134-6-30,NA,1
SON,AGHY,7,13,D_SA7_13,SJC,211-10-44,AB,0
SON,AGHY,7,12,D_SA7_12,LPEF,GH-35-8,AL,1
SON,AGHY,7,11,D_SA7_11,COHR,1935-06-19,AF,1
SON,AGHY,7,10,D_SA7_10,COHR,215-2,AQ,0
SON,AGHY,7,1,D_SA7_1,SJC,211-10-3,NA,0
SON,AGHY,8,9,D_SA8_9,SJC,211-10-46,AA,0
SON,AGHY,8,8,D_SA8_8,SJC,211-10-57,NA,0
SON,AGHY,8,7,D_SA8_7,LPEF,242-7-6V,CO,0
SON,AGHY,8,6,D_SA8_6,COHR,1935-06-21,AF,1
SON,AGHY,8,5,D_SA8_5,SJC,211-10-46,NA,0
SON,AGHY,8,4,D_SA8_4,COHR,215-1-15,BQ,0
SON,AGHY,8,3,D_SA8_3,LPEF,GH-35-8,AA,1
SON,AGHY,8,2,D_SA8_2,COHR,215-1-15,BT,0
SON,AGHY,8,15,D_SA8_15,LPEF,242-7-6U,AL,0
SON,AGHY,8,14,D_SA8_14,COHR,1935-06-19,AE,1
SON,AGHY,8,13,D_SA8_13,LPEF,242-7-6U,AM,0
SON,AGHY,8,12,D_SA8_12,LPEF,GH-35-3,BN,1
SON,AGHY,8,11,D_SA8_11,LPEF,GH-35-8,AT,1
SON,AGHY,8,10,D_SA8_10,LPEF,GH-35-8,AT2,1
SON,AGHY,8,1,D_SA8_1,COHR,215-2,AV,0
SON,ELVI,1,10,D_SE1_10,JLP,110-2A-21,AH,1
SON,ELVI,1,9,D_SE1_9,PALM,B52,NA,0
SON,ELVI,1,8,D_SE1_8,RL5,C28,NA,1
SON,ELVI,1,7,D_SE1_7,RL5,C48,NA,0
SON,ELVI,1,6,D_SE1_6,PALM,102-B,AD,0
SON,ELVI,1,5,D_SE1_5,PALM,101,AO,1
SON,ELVI,1,4,D_SE1_4,PALM,110-5A-8,AD,1
SON,ELVI,1,3,D_SE1_3,PALM,121H,NA,0
SON,ELVI,1,2,D_SE1_2,JLP,110-5A-3L,NA,0
SON,ELVI,1,15,D_SE1_15,JLP,110-5A-1S,NA,0
SON,ELVI,1,14,D_SE1_14,HUNT,F7,NA,0
SON,ELVI,1,13,D_SE1_13,PALM,225,AC,1
SON,ELVI,1,12,D_SE1_12,SHS,106-36A-33A,AG,1
SON,ELVI,1,11,D_SE1_11,JLP,110-5A-1T,NA,0
SON,ELVI,1,1,D_SE1_1,PALM,79,AE,0
SON,ELVI,2,9,D_SE2_9,HUNT,E22,NA,1
SON,ELVI,2,8,D_SE2_8,PALM,122A,NA,0
SON,ELVI,2,7,D_SE2_7,RL5,C46,NA,0
SON,ELVI,2,6,D_SE2_6,JLP,110-5A-1Z,NA,0
SON,ELVI,2,5,D_SE2_5,PALM,A21,NA,1
SON,ELVI,2,4,D_SE2_4,PALM,B56,NA,0
SON,ELVI,2,3,D_SE2_3,PALM,122B,NA,0
SON,ELVI,2,2,D_SE2_2,PALM,121D,NA,0
SON,ELVI,2,15,D_SE2_15,PALM,121X,NA,0
SON,ELVI,2,14,D_SE2_14,PALM,B3,NA,1
SON,ELVI,2,13,D_SE2_13,JLP,109-19A-25,AK,1
SON,ELVI,2,12,D_SE2_12,SHS,106-150A-4B-1A,NA,0
SON,ELVI,2,11,D_SE2_11,PALM,110-5A-8,AL,1
SON,ELVI,2,10,D_SE2_10,RL5,C49,NA,1
SON,ELVI,2,1,D_SE2_1,JLP,110-5A-1R,NA,0
SON,ELVI,3,9,D_SE3_9,PALM,218D,AC,1
SON,ELVI,3,8,D_SE3_8,PALM,226,AF,1
SON,ELVI,3,7,D_SE3_7,PALM,101,AK,1
SON,ELVI,3,6,D_SE3_6,JLP,110-5A-1X,NA,0
SON,ELVI,3,5,D_SE3_5,JLP,110-2a-13-c,AM,1
SON,ELVI,3,4,D_SE3_4,JLP,110-2A-22,AD,1
SON,ELVI,3,3,D_SE3_3,PALM,239,AC,1
SON,ELVI,3,2,D_SE3_2,RL5,D35,NA,1
SON,ELVI,3,15,D_SE3_15,PALM,B54,NA,0
SON,ELVI,3,14,D_SE3_14,JLP,109-19A-25,AL,1
SON,ELVI,3,13,D_SE3_13,JLP,110-44L-10,AG,1
SON,ELVI,3,12,D_SE3_12,PALM,228C,AF,1
SON,ELVI,3,11,D_SE3_11,RL5,C55,NA,0
SON,ELVI,3,10,D_SE3_10,PALM,218B,AB,1
SON,ELVI,3,1,D_SE3_1,SHS,106-36A-33A,AN,1
SON,ELVI,4,9,D_SE4_9,PALM,101,AQ,1
SON,ELVI,4,8,D_SE4_8,PALM,A16,NA,1
SON,ELVI,4,7,D_SE4_7,JLP,110-2a-13-c,AU,1
SON,ELVI,4,6,D_SE4_6,PALM,226,AD,1
SON,ELVI,4,5,D_SE4_5,PALM,102-B,AC,0
SON,ELVI,4,4,D_SE4_4,PALM,B51,NA,0
SON,ELVI,4,3,D_SE4_3,PALM,220D,AO,1
SON,ELVI,4,2,D_SE4_2,RL5,C62,NA,1
SON,ELVI,4,15,D_SE4_15,PALM,121P,NA,0
SON,ELVI,4,13,D_SE4_13,PALM,79,AD,0
SON,ELVI,4,12,D_SE4_12,SHS,106-36A-33A,AA,1
SON,ELVI,4,11,D_SE4_11,RL5,C51,NA,0
SON,ELVI,4,10,D_SE4_10,PALM,225,AE,1
SON,ELVI,4,1,D_SE4_1,JLP,110-5A-1V,NA,0
SON,ELVI,4,14,D_SE4_14,JLP,110-2A-21,AL,1
SON,ELVI,5,6,D_SE5_6,JLP,110-2A-21,AF,1
SON,ELVI,5,11,D_SE5_11,JLP,110-2A-21,AG,1
SON,ELVI,5,9,D_SE5_9,PALM,220D,AB,1
SON,ELVI,5,8,D_SE5_8,JLP,110-5A-1W,NA,0
SON,ELVI,5,7,D_SE5_7,PALM,110-5A-8,AK,1
SON,ELVI,5,4,D_SE5_4,PALM,218B,AS,1
SON,ELVI,5,3,D_SE5_3,PALM,A28,AA,0
SON,ELVI,5,2,D_SE5_2,PALM,101,AA,1
SON,ELVI,5,15,D_SE5_15,PALM,238,AH,1
SON,ELVI,5,12,D_SE5_12,JLP,110-2A-13D,AI,1
SON,ELVI,5,10,D_SE5_10,PALM,110-5A-8,AB,1
SON,ELVI,5,1,D_SE5_1,PALM,222-A,AC,1
SON,ELVI,5,14,2099,RL5,C41,NA,1
SON,ELVI,5,13,2098,PALM,79,AA,0
SON,ELVI,5,5,2097,SHS,106-36A-33A,AB,1
SON,ELVI,6,9,D_SE6_9,PALM,218B,AT,1
SON,ELVI,6,8,D_SE6_8,PALM,B6,NA,0
SON,ELVI,6,7,D_SE6_7,PALM,121Z,NA,0
SON,ELVI,6,6,D_SE6_6,RL5,C47,NA,0
SON,ELVI,6,5,D_SE6_5,PALM,121C,NA,0
SON,ELVI,6,4,D_SE6_4,SHS,106-36A-33A,AE,1
SON,ELVI,6,3,D_SE6_3,JLP,109-19A-25,AR,1
SON,ELVI,6,2,D_SE6_2,PALM,A42,AA,0
SON,ELVI,6,15,D_SE6_15,PALM,121W,NA,0
SON,ELVI,6,14,D_SE6_14,JLP,110-5A-1P,NA,0
SON,ELVI,6,13,D_SE6_13,JLP,110-5A-1Q,NA,0
SON,ELVI,6,12,D_SE6_12,JLP,110-5A-1N,NA,0
SON,ELVI,6,11,D_SE6_11,PALM,79,AF,0
SON,ELVI,6,10,D_SE6_10,PALM,B59,NA,0
SON,ELVI,6,1,D_SE6_1,HUNT,F2,NA,0
SON,ELVI,7,9,D_SE7_9,PALM,226,AC,1
SON,ELVI,7,8,D_SE7_8,PALM,101,AN,1
SON,ELVI,7,7,D_SE7_7,RL5,C5,NA,0
SON,ELVI,7,6,D_SE7_6,PALM,238,AE,1
SON,ELVI,7,5,D_SE7_5,PALM,79,AB,0
SON,ELVI,7,4,D_SE7_4,PALM,121I,NA,0
SON,ELVI,7,3,D_SE7_3,PALM,220D,AP,1
SON,ELVI,7,2,D_SE7_2,PALM,102-B,AE,0
SON,ELVI,7,15,D_SE7_15,PALM,B70,NA,0
SON,ELVI,7,14,D_SE7_14,HUNT,E31,NA,1
